Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
125.000000	0.234079  	125.000000	0.234378  	125.000000	0.23271   	125.000000	0.232065  	125.000000	0.234306  	125.000000	7.25807e-05	
130.000000	0.227417  	130.000000	0.227802  	130.000000	0.226155  	130.000000	0.225512  	130.000000	0.227732  	130.000000	6.99989e-05	
135.000000	0.221217  	135.000000	0.221689  	135.000000	0.220067  	135.000000	0.219426  	135.000000	0.221622  	135.000000	6.76007e-05	
140.000000	0.215432  	140.000000	0.215991  	140.000000	0.214397  	140.000000	0.213758  	140.000000	0.215926  	140.000000	6.53669e-05	
145.000000	0.21002   	145.000000	0.210668  	145.000000	0.209103  	145.000000	0.208467  	145.000000	0.210605  	145.000000	6.32811e-05	
150.000000	0.204946  	150.000000	0.205683  	150.000000	0.204149  	150.000000	0.203515  	150.000000	0.205621  	150.000000	6.13289e-05	
155.000000	0.19784   	155.000000	0.201004  	155.000000	0.199503  	155.000000	0.198872  	155.000000	0.200945  	155.000000	5.94976e-05	
160.000000	0.193652  	160.000000	0.196605  	160.000000	0.195138  	160.000000	0.194509  	160.000000	0.196547  	160.000000	5.77762e-05	
165.000000	0.189704  	165.000000	0.192461  	165.000000	0.191028  	165.000000	0.190402  	165.000000	0.192405  	165.000000	5.61551e-05	
170.000000	0.185976  	170.000000	0.18855   	170.000000	0.187153  	170.000000	0.186529  	170.000000	0.188495  	170.000000	5.46255e-05	
175.000000	0.18245   	175.000000	0.184853  	175.000000	0.183491  	175.000000	0.18287   	175.000000	0.1848    	175.000000	5.31799e-05	
180.000000	0.179109  	180.000000	0.181353  	180.000000	0.180028  	180.000000	0.179409  	180.000000	0.181302  	180.000000	5.18115e-05	
185.000000	0.17594   	185.000000	0.178035  	185.000000	0.176745  	185.000000	0.176129  	185.000000	0.177985  	185.000000	5.05142e-05	
190.000000	0.172929  	190.000000	0.174885  	190.000000	0.173631  	190.000000	0.173017  	190.000000	0.174835  	190.000000	4.92824e-05	
195.000000	0.170064  	195.000000	0.17189   	195.000000	0.170672  	195.000000	0.170061  	195.000000	0.171842  	195.000000	4.81114e-05	
200.000000	0.167334  	200.000000	0.169039  	200.000000	0.167858  	200.000000	0.167249  	200.000000	0.168992  	200.000000	4.69966e-05	
210.000000	0.162247  	210.000000	0.16373   	210.000000	0.162621  	210.000000	0.162016  	210.000000	0.163685  	210.000000	4.49202e-05	
220.000000	0.157599  	220.000000	0.158888  	220.000000	0.15785   	220.000000	0.15725   	220.000000	0.158845  	220.000000	4.30253e-05	
230.000000	0.153335  	230.000000	0.154453  	230.000000	0.153486  	230.000000	0.15289   	230.000000	0.154412  	230.000000	4.1289e-05	
