Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
60.000000	0.323295  	60.000000	0.322973  	60.000000	0.321256  	60.000000	0.320894  	60.000000	0.322855  	60.000000	0.000117979	
65.000000	0.303824  	65.000000	0.303301  	65.000000	0.301792  	65.000000	0.30139   	65.000000	0.303191  	65.000000	0.000109646	
70.000000	0.286943  	70.000000	0.286278  	70.000000	0.284973  	70.000000	0.284496  	70.000000	0.286175  	70.000000	0.000102453	
75.000000	0.272159  	75.000000	0.271397  	75.000000	0.270207  	75.000000	0.269714  	75.000000	0.271301  	75.000000	9.61774e-05	
80.000000	0.259094  	80.000000	0.258275  	80.000000	0.257205  	80.000000	0.256668  	80.000000	0.258184  	80.000000	9.06529e-05	
85.000000	0.247461  	85.000000	0.246613  	85.000000	0.245609  	85.000000	0.245065  	85.000000	0.246527  	85.000000	8.57506e-05	
90.000000	0.23703   	90.000000	0.236178  	90.000000	0.235255  	90.000000	0.234676  	90.000000	0.236097  	90.000000	8.13697e-05	
95.000000	0.227621  	95.000000	0.226785  	95.000000	0.225897  	95.000000	0.225317  	95.000000	0.226707  	95.000000	7.74303e-05	
100.000000	0.219086  	100.000000	0.218282  	100.000000	0.217423  	100.000000	0.216842  	100.000000	0.218209  	100.000000	7.38682e-05	
105.000000	0.211307  	105.000000	0.210549  	105.000000	0.209708  	105.000000	0.209129  	105.000000	0.210479  	105.000000	7.06309e-05	
110.000000	0.204185  	110.000000	0.203485  	110.000000	0.20268   	110.000000	0.20208   	110.000000	0.203417  	110.000000	6.76755e-05	
115.000000	0.197639  	115.000000	0.197004  	115.000000	0.196218  	115.000000	0.195611  	115.000000	0.196939  	115.000000	6.49662e-05	
120.000000	0.191599  	120.000000	0.191038  	120.000000	0.190256  	120.000000	0.189653  	120.000000	0.190976  	120.000000	6.24732e-05	
125.000000	0.186007  	125.000000	0.185527  	125.000000	0.18475   	125.000000	0.184148  	125.000000	0.185467  	125.000000	6.01712e-05	
130.000000	0.180815  	130.000000	0.180421  	130.000000	0.179645  	130.000000	0.179046  	130.000000	0.180363  	130.000000	5.80389e-05	
135.000000	0.175979  	135.000000	0.175675  	135.000000	0.1749    	135.000000	0.174303  	135.000000	0.175619  	135.000000	5.60579e-05	
140.000000	0.171464  	140.000000	0.171254  	140.000000	0.170478  	140.000000	0.169883  	140.000000	0.171199  	140.000000	5.42125e-05	
145.000000	0.167237  	145.000000	0.167124  	145.000000	0.166346  	145.000000	0.165753  	145.000000	0.167071  	145.000000	5.24891e-05	
150.000000	0.163272  	150.000000	0.163257  	150.000000	0.162477  	150.000000	0.161887  	150.000000	0.163206  	150.000000	5.08758e-05	
155.000000	0.158515  	155.000000	0.159629  	155.000000	0.158847  	155.000000	0.158259  	155.000000	0.15958   	155.000000	4.93622e-05	
160.000000	0.155222  	160.000000	0.156219  	160.000000	0.155434  	160.000000	0.154848  	160.000000	0.156171  	160.000000	4.79393e-05	
165.000000	0.152116  	165.000000	0.153007  	165.000000	0.152219  	165.000000	0.151636  	165.000000	0.152961  	165.000000	4.65991e-05	
170.000000	0.149182  	170.000000	0.149977  	170.000000	0.149185  	170.000000	0.148604  	170.000000	0.149932  	170.000000	4.53344e-05	
175.000000	0.146405  	175.000000	0.147113  	175.000000	0.146318  	175.000000	0.145739  	175.000000	0.147069  	175.000000	4.41391e-05	
180.000000	0.143774  	180.000000	0.144402  	180.000000	0.143604  	180.000000	0.143028  	180.000000	0.144359  	180.000000	4.30074e-05	
185.000000	0.141276  	185.000000	0.141832  	185.000000	0.141031  	185.000000	0.140457  	185.000000	0.14179   	185.000000	4.19343e-05	
190.000000	0.138902  	190.000000	0.139393  	190.000000	0.138589  	190.000000	0.138017  	190.000000	0.139352  	190.000000	4.09155e-05	
195.000000	0.136643  	195.000000	0.137074  	195.000000	0.136267  	195.000000	0.135698  	195.000000	0.137034  	195.000000	3.99467e-05	
200.000000	0.13449   	200.000000	0.134867  	200.000000	0.134058  	200.000000	0.133491  	200.000000	0.134828  	200.000000	3.90244e-05	
210.000000	0.130475  	210.000000	0.130758  	210.000000	0.129945  	210.000000	0.129382  	210.000000	0.13072   	210.000000	3.73062e-05	
220.000000	0.126804  	220.000000	0.12701   	220.000000	0.126195  	220.000000	0.125636  	220.000000	0.126975  	220.000000	3.5738e-05	
230.000000	0.123436  	230.000000	0.123579  	230.000000	0.122762  	230.000000	0.122207  	230.000000	0.123545  	230.000000	3.43007e-05	
240.000000	0.120334  	240.000000	0.120426  	240.000000	0.119607  	240.000000	0.119056  	240.000000	0.120393  	240.000000	3.29785e-05	
250.000000	0.117467  	250.000000	0.117518  	250.000000	0.116701  	250.000000	0.116152  	250.000000	0.117487  	250.000000	3.17578e-05	
260.000000	0.11481   	260.000000	0.114829  	260.000000	0.114007  	260.000000	0.113468  	260.000000	0.114798  	260.000000	3.06274e-05	
270.000000	0.11234   	270.000000	0.112334  	270.000000	0.111505  	270.000000	0.110978  	270.000000	0.112305  	270.000000	2.95773e-05	
280.000000	0.110038  	280.000000	0.110014  	280.000000	0.109188  	280.000000	0.108664  	280.000000	0.109986  	280.000000	2.85993e-05	
290.000000	0.107888  	290.000000	0.107851  	290.000000	0.107029  	290.000000	0.106508  	290.000000	0.107824  	290.000000	2.76861e-05	
300.000000	0.105876  	300.000000	0.10583   	300.000000	0.105012  	300.000000	0.104493  	300.000000	0.105803  	300.000000	2.68314e-05	
310.000000	0.103987  	310.000000	0.103938  	310.000000	0.103124  	310.000000	0.102608  	310.000000	0.103912  	310.000000	2.60297e-05	
320.000000	0.102212  	320.000000	0.102162  	320.000000	0.101354  	320.000000	0.10084   	320.000000	0.102137  	320.000000	2.52761e-05	
330.000000	0.100541  	330.000000	0.100493  	330.000000	0.09969   	330.000000	0.0991794 	330.000000	0.100468  	330.000000	2.45664e-05	
340.000000	0.0989647 	340.000000	0.0989209 	340.000000	0.0981247 	340.000000	0.0976162 	340.000000	0.098897  	340.000000	2.38968e-05	
350.000000	0.0974753 	350.000000	0.0974385 	350.000000	0.0966498 	350.000000	0.0961426 	350.000000	0.0974152 	350.000000	2.3264e-05	
360.000000	0.0960662 	360.000000	0.0960382 	360.000000	0.0952526 	360.000000	0.0947514 	360.000000	0.0960156 	360.000000	2.2665e-05	
370.000000	0.0947311 	370.000000	0.0947136 	370.000000	0.0939283 	370.000000	0.093436  	370.000000	0.0946915 	370.000000	2.20971e-05	
380.000000	0.0934644 	380.000000	0.0934589 	380.000000	0.0926784 	380.000000	0.0921905 	380.000000	0.0934373 	380.000000	2.15579e-05	
390.000000	0.0922612 	390.000000	0.0922688 	390.000000	0.0914968 	390.000000	0.0910099 	390.000000	0.0922478 	390.000000	2.10453e-05	
400.000000	0.0911169 	400.000000	0.0911387 	400.000000	0.0903747 	400.000000	0.0898892 	400.000000	0.0911182 	400.000000	2.05573e-05	
410.000000	0.0900275 	410.000000	0.0900643 	410.000000	0.0893077 	410.000000	0.0888242 	410.000000	0.0900442 	410.000000	2.00923e-05	
420.000000	0.0889891 	420.000000	0.0890417 	420.000000	0.0882924 	420.000000	0.0878111 	420.000000	0.0890221 	420.000000	1.96485e-05	
430.000000	0.0879985 	430.000000	0.0880675 	430.000000	0.087326  	430.000000	0.0868462 	430.000000	0.0880483 	430.000000	1.92245e-05	
440.000000	0.0870525 	440.000000	0.0871384 	440.000000	0.0863993 	440.000000	0.0859202 	440.000000	0.0871195 	440.000000	1.88191e-05	
450.000000	0.0861483 	450.000000	0.0862514 	450.000000	0.0855102 	450.000000	0.0850328 	450.000000	0.086233  	450.000000	1.8431e-05	
460.000000	0.0852833 	460.000000	0.0854041 	460.000000	0.0846581 	460.000000	0.0841853 	460.000000	0.085386  	460.000000	1.80592e-05	
470.000000	0.0844551 	470.000000	0.0845938 	470.000000	0.083842  	470.000000	0.0833752 	470.000000	0.0845761 	470.000000	1.77025e-05	
480.000000	0.0836616 	480.000000	0.0838183 	480.000000	0.0830627 	480.000000	0.0826002 	480.000000	0.0838009 	480.000000	1.73602e-05	
490.000000	0.0829007 	490.000000	0.0830756 	490.000000	0.0823191 	490.000000	0.0818582 	490.000000	0.0830585 	490.000000	1.70313e-05	
500.000000	0.0821706 	500.000000	0.0823637 	500.000000	0.0816076 	500.000000	0.0811472 	500.000000	0.082347  	500.000000	1.6715e-05	
520.000000	0.080796  	520.000000	0.0810256 	520.000000	0.0802696 	520.000000	0.0798114 	520.000000	0.0810095 	520.000000	1.61176e-05	
540.000000	0.0795254 	540.000000	0.0797913 	540.000000	0.0790356 	540.000000	0.0785799 	540.000000	0.0797758 	540.000000	1.55628e-05	
560.000000	0.0783484 	560.000000	0.0786502 	560.000000	0.0778952 	560.000000	0.0774418 	560.000000	0.0786351 	560.000000	1.50462e-05	
580.000000	0.0772556 	580.000000	0.0775927 	580.000000	0.0768376 	580.000000	0.0763874 	580.000000	0.0775781 	580.000000	1.45639e-05	
600.000000	0.0762392 	600.000000	0.0766107 	600.000000	0.0758533 	600.000000	0.0754085 	600.000000	0.0765966 	600.000000	1.41125e-05	
620.000000	0.075292  	620.000000	0.0756971 	620.000000	0.0749375 	620.000000	0.0744979 	620.000000	0.0756834 	620.000000	1.36891e-05	
640.000000	0.074408  	640.000000	0.0748457 	640.000000	0.0740865 	640.000000	0.0736492 	640.000000	0.0748324 	640.000000	1.32913e-05	
660.000000	0.0735817 	660.000000	0.074051  	660.000000	0.0732929 	660.000000	0.0728568 	660.000000	0.0740381 	660.000000	1.29166e-05	
680.000000	0.0728083 	680.000000	0.0733081 	680.000000	0.0725502 	680.000000	0.0721157 	680.000000	0.0732955 	680.000000	1.25632e-05	
700.000000	0.0720835 	700.000000	0.0726126 	700.000000	0.0718548 	700.000000	0.0714216 	700.000000	0.0726004 	700.000000	1.22292e-05	
720.000000	0.0714035 	720.000000	0.0719608 	720.000000	0.071203  	720.000000	0.0707705 	720.000000	0.0719488 	720.000000	1.19131e-05	
740.000000	0.0707648 	740.000000	0.0713491 	740.000000	0.0705892 	740.000000	0.070159  	740.000000	0.0713374 	740.000000	1.16135e-05	
760.000000	0.0701643 	760.000000	0.0707744 	760.000000	0.0700096 	760.000000	0.069584  	760.000000	0.0707631 	760.000000	1.1329e-05	
780.000000	0.0695993 	780.000000	0.0702341 	780.000000	0.0694636 	780.000000	0.0690425 	780.000000	0.070223  	780.000000	1.10586e-05	
800.000000	0.0690673 	800.000000	0.0697255 	800.000000	0.0689507 	800.000000	0.068532  	800.000000	0.0697147 	800.000000	1.08012e-05	
820.000000	0.0685659 	820.000000	0.0692464 	820.000000	0.0684683 	820.000000	0.0680503 	820.000000	0.0692359 	820.000000	1.0556e-05	
840.000000	0.0680931 	840.000000	0.0687948 	840.000000	0.0680127 	840.000000	0.0675953 	840.000000	0.0687845 	840.000000	1.03219e-05	
860.000000	0.0676471 	860.000000	0.0683688 	860.000000	0.0675815 	860.000000	0.0671651 	860.000000	0.0683587 	860.000000	1.00984e-05	
880.000000	0.0672261 	880.000000	0.0679666 	880.000000	0.0671733 	880.000000	0.066758  	880.000000	0.0679567 	880.000000	9.88463e-06	
900.000000	0.0668285 	900.000000	0.0675868 	900.000000	0.066787  	900.000000	0.0663724 	900.000000	0.0675771 	900.000000	9.68003e-06	
920.000000	0.0664529 	920.000000	0.0672278 	920.000000	0.066421  	920.000000	0.0660068 	920.000000	0.0672183 	920.000000	9.484e-06 	
940.000000	0.066098  	940.000000	0.0668885 	940.000000	0.0660734 	940.000000	0.06566   	940.000000	0.0668792 	940.000000	9.29602e-06	
960.000000	0.0657625 	960.000000	0.0665675 	960.000000	0.0657426 	960.000000	0.0653308 	960.000000	0.0665584 	960.000000	9.11558e-06	
980.000000	0.0654454 	980.000000	0.0662638 	980.000000	0.0654272 	980.000000	0.065018  	980.000000	0.0662549 	980.000000	8.94223e-06	
1000.000000	0.0651456 	1000.000000	0.0659764 	1000.000000	0.065127  	1000.000000	0.0647207 	1000.000000	0.0659677 	1000.000000	8.77557e-06	
1020.000000	0.0648621 	1020.000000	0.0657044 	1020.000000	0.0648415 	1020.000000	0.0644379 	1020.000000	0.0656958 	1020.000000	8.61521e-06	
1040.000000	0.0645941 	1040.000000	0.0654468 	1040.000000	0.0645706 	1040.000000	0.0641687 	1040.000000	0.0654384 	1040.000000	8.4608e-06	
1060.000000	0.0643407 	1060.000000	0.0652029 	1060.000000	0.0643134 	1060.000000	0.0639123 	1060.000000	0.0651946 	1060.000000	8.312e-06 	
1080.000000	0.0641012 	1080.000000	0.0649719 	1080.000000	0.0640687 	1080.000000	0.063668  	1080.000000	0.0649638 	1080.000000	8.16851e-06	
1100.000000	0.0638749 	1100.000000	0.0647532 	1100.000000	0.0638356 	1100.000000	0.0634352 	1100.000000	0.0647452 	1100.000000	8.03005e-06	
1120.000000	0.0636611 	1120.000000	0.0645461 	1120.000000	0.0636131 	1120.000000	0.0632131 	1120.000000	0.0645382 	1120.000000	7.89636e-06	
1140.000000	0.0634592 	1140.000000	0.0643499 	1140.000000	0.0634006 	1140.000000	0.0630012 	1140.000000	0.0643422 	1140.000000	7.76719e-06	
1160.000000	0.0632686 	1160.000000	0.0641642 	1160.000000	0.0631977 	1160.000000	0.0627989 	1160.000000	0.0641566 	1160.000000	7.64232e-06	
1180.000000	0.0630888 	1180.000000	0.0639884 	1180.000000	0.063004  	1180.000000	0.0626058 	1180.000000	0.0639809 	1180.000000	7.52153e-06	
