Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1400.000000	0.0698053 	1400.000000	0.0703977 	1400.000000	0.0699576 	1400.000000	0.0695197 	1400.000000	0.0703894 	1400.000000	8.30458e-06	
1420.000000	0.069711  	1420.000000	0.0702982 	1420.000000	0.0698359 	1420.000000	0.0693994 	1420.000000	0.07029   	1420.000000	8.19552e-06	
1440.000000	0.0696237 	1440.000000	0.0702048 	1440.000000	0.0697197 	1440.000000	0.0692844 	1440.000000	0.0701967 	1440.000000	8.08938e-06	
1460.000000	0.0695431 	1460.000000	0.0701173 	1460.000000	0.0696089 	1460.000000	0.0691745 	1460.000000	0.0701093 	1460.000000	7.98604e-06	
1480.000000	0.069469  	1480.000000	0.0700355 	1480.000000	0.0695032 	1480.000000	0.0690695 	1480.000000	0.0700276 	1480.000000	7.88539e-06	
1500.000000	0.069401  	1500.000000	0.0699591 	1500.000000	0.0694023 	1500.000000	0.068969  	1500.000000	0.0699513 	1500.000000	7.78733e-06	
1520.000000	0.069339  	1520.000000	0.0698879 	1520.000000	0.069306  	1520.000000	0.068873  	1520.000000	0.0698802 	1520.000000	7.69176e-06	
1540.000000	0.0692828 	1540.000000	0.0698217 	1540.000000	0.0692141 	1540.000000	0.0687813 	1540.000000	0.0698141 	1540.000000	7.59858e-06	
1560.000000	0.0692321 	1560.000000	0.0697603 	1560.000000	0.0691262 	1560.000000	0.0686936 	1560.000000	0.0697528 	1560.000000	7.5077e-06	
1580.000000	0.0691868 	1580.000000	0.0697036 	1580.000000	0.0690423 	1580.000000	0.0686098 	1580.000000	0.0696962 	1580.000000	7.41905e-06	
1600.000000	0.0691467 	1600.000000	0.0696513 	1600.000000	0.0689621 	1600.000000	0.0685297 	1600.000000	0.069644  	1600.000000	7.33253e-06	
1620.000000	0.0691116 	1620.000000	0.0696034 	1620.000000	0.0688854 	1620.000000	0.0684532 	1620.000000	0.0695961 	1620.000000	7.24807e-06	
1640.000000	0.0690813 	1640.000000	0.0695596 	1640.000000	0.0688121 	1640.000000	0.0683801 	1640.000000	0.0695524 	1640.000000	7.1656e-06	
1660.000000	0.0690557 	1660.000000	0.0695198 	1660.000000	0.0687421 	1660.000000	0.0683104 	1660.000000	0.0695127 	1660.000000	7.08504e-06	
1680.000000	0.0690346 	1680.000000	0.0694838 	1680.000000	0.0686752 	1680.000000	0.0682437 	1680.000000	0.0694768 	1680.000000	7.00633e-06	
1700.000000	0.0690179 	1700.000000	0.0694516 	1700.000000	0.0686113 	1700.000000	0.0681801 	1700.000000	0.0694447 	1700.000000	6.92941e-06	
1750.000000	0.0689944 	1750.000000	0.0693865 	1750.000000	0.0684639 	1750.000000	0.0680335 	1750.000000	0.0693798 	1750.000000	6.74453e-06	
1800.000000	0.0689954 	1800.000000	0.0693421 	1800.000000	0.0683331 	1800.000000	0.0679034 	1800.000000	0.0693355 	1800.000000	6.56956e-06	
1850.000000	0.0690192 	1850.000000	0.0693166 	1850.000000	0.0682172 	1850.000000	0.0677882 	1850.000000	0.0693102 	1850.000000	6.40372e-06	
1900.000000	0.069064  	1900.000000	0.0693087 	1900.000000	0.0681148 	1900.000000	0.0676866 	1900.000000	0.0693024 	1900.000000	6.24631e-06	
1950.000000	0.0691285 	1950.000000	0.0693169 	1950.000000	0.0680246 	1950.000000	0.0675973 	1950.000000	0.0693108 	1950.000000	6.09668e-06	
2000.000000	0.0692113 	2000.000000	0.06934   	2000.000000	0.0679456 	2000.000000	0.0675192 	2000.000000	0.069334  	2000.000000	5.95428e-06	
2100.000000	0.0694272 	2100.000000	0.0694268 	2100.000000	0.0678172 	2100.000000	0.0673931 	2100.000000	0.0694211 	2100.000000	5.68912e-06	
2200.000000	0.0697034 	2200.000000	0.0695616 	2200.000000	0.0677232 	2200.000000	0.0673014 	2200.000000	0.0695562 	2200.000000	5.44725e-06	
2300.000000	0.0700329 	2300.000000	0.0697382 	2300.000000	0.0676584 	2300.000000	0.0672387 	2300.000000	0.0697329 	2300.000000	5.2257e-06	
2400.000000	0.0704101 	2400.000000	0.0699512 	2400.000000	0.0676188 	2400.000000	0.0672006 	2400.000000	0.0699462 	2400.000000	5.02199e-06	
2500.000000	0.0708298 	2500.000000	0.0701963 	2500.000000	0.0676006 	2500.000000	0.0671833 	2500.000000	0.0701915 	2500.000000	4.83403e-06	
2600.000000	0.0712881 	2600.000000	0.0704698 	2600.000000	0.0676005 	2600.000000	0.0671837 	2600.000000	0.0704651 	2600.000000	4.66003e-06	
2700.000000	0.0717811 	2700.000000	0.0707684 	2700.000000	0.0676157 	2700.000000	0.0671993 	2700.000000	0.0707639 	2700.000000	4.4985e-06	
2800.000000	0.072306  	2800.000000	0.0710895 	2800.000000	0.0676439 	2800.000000	0.0672278 	2800.000000	0.0710852 	2800.000000	4.34811e-06	
2900.000000	0.07286   	2900.000000	0.0714307 	2900.000000	0.0676831 	2900.000000	0.0672674 	2900.000000	0.0714265 	2900.000000	4.20775e-06	
3000.000000	0.0734407 	3000.000000	0.07179   	3000.000000	0.0677318 	3000.000000	0.0673165 	3000.000000	0.0717859 	3000.000000	4.07643e-06	
3200.000000	0.0746743 	3200.000000	0.0725557 	3200.000000	0.0678526 	3200.000000	0.0674381 	3200.000000	0.0725519 	3200.000000	3.8376e-06	
3400.000000	0.0759934 	3400.000000	0.0733749 	3400.000000	0.0679975 	3400.000000	0.0675841 	3400.000000	0.0733713 	3400.000000	3.62597e-06	
3600.000000	0.0773871 	3600.000000	0.0742384 	3600.000000	0.0681605 	3600.000000	0.0677481 	3600.000000	0.0742349 	3600.000000	3.43708e-06	
3800.000000	0.078847  	3800.000000	0.0751389 	3800.000000	0.0683365 	3800.000000	0.0679251 	3800.000000	0.0751356 	3800.000000	3.26744e-06	
4000.000000	0.0803662 	4000.000000	0.0760706 	4000.000000	0.0685221 	4000.000000	0.0681116 	4000.000000	0.0760675 	4000.000000	3.11421e-06	
4200.000000	0.081939  	4200.000000	0.0770288 	4200.000000	0.0687145 	4200.000000	0.0683048 	4200.000000	0.0770259 	4200.000000	2.9751e-06	
4400.000000	0.0835608 	4400.000000	0.0780098 	4400.000000	0.0689114 	4400.000000	0.0685025 	4400.000000	0.0780069 	4400.000000	2.84824e-06	
4600.000000	0.0852278 	4600.000000	0.0790102 	4600.000000	0.0691112 	4600.000000	0.068703  	4600.000000	0.0790074 	4600.000000	2.73204e-06	
4800.000000	0.0869367 	4800.000000	0.0800275 	4800.000000	0.0693125 	4800.000000	0.0689051 	4800.000000	0.0800248 	4800.000000	2.62522e-06	
5000.000000	0.0886848 	5000.000000	0.0810594 	5000.000000	0.0695145 	5000.000000	0.0691077 	5000.000000	0.0810569 	5000.000000	2.52667e-06	
5250.000000	0.0909216 	5250.000000	0.0823672 	5250.000000	0.0697665 	5250.000000	0.0693604 	5250.000000	0.0823648 	5250.000000	2.4137e-06	
5500.000000	0.0932123 	5500.000000	0.0836919 	5500.000000	0.070017  	5500.000000	0.0696116 	5500.000000	0.0836896 	5500.000000	2.31068e-06	
6000.000000	0.0979429 	6000.000000	0.0863826 	6000.000000	0.0705102 	6000.000000	0.070106  	6000.000000	0.0863805 	6000.000000	2.1296e-06	
6500.000000	0.102857  	6500.000000	0.0891162 	6500.000000	0.0709898 	6500.000000	0.0705865 	6500.000000	0.0891142 	6500.000000	1.97552e-06	
7000.000000	0.10794   	7000.000000	0.0918818 	7000.000000	0.0714534 	7000.000000	0.071051  	7000.000000	0.0918799 	7000.000000	1.84279e-06	
7500.000000	0.113182  	7500.000000	0.0946714 	7500.000000	0.0718991 	7500.000000	0.0714986 	7500.000000	0.0946697 	7500.000000	1.72721e-06	
8000.000000	0.118574  	8000.000000	0.0974794 	8000.000000	0.0723288 	8000.000000	0.0719294 	8000.000000	0.0974778 	8000.000000	1.62564e-06	
8500.000000	0.124112  	8500.000000	0.100301  	8500.000000	0.0727431 	8500.000000	0.0723436 	8500.000000	0.1003    	8500.000000	1.53566e-06	
9000.000000	0.129788  	9000.000000	0.103134  	9000.000000	0.0731416 	9000.000000	0.072742  	9000.000000	0.103132  	9000.000000	1.45537e-06	
9500.000000	0.135601  	9500.000000	0.105974  	9500.000000	0.0735236 	9500.000000	0.0731251 	9500.000000	0.105972  	9500.000000	1.38327e-06	
10000.000000	0.141548  	10000.000000	0.10882   	10000.000000	0.0738897 	10000.000000	0.0734937 	10000.000000	0.108819  	10000.000000	1.31816e-06	
11000.000000	0.15383   	11000.000000	0.114524  	11000.000000	0.0745829 	11000.000000	0.0741908 	11000.000000	0.114523  	11000.000000	1.20519e-06	
12000.000000	0.166623  	12000.000000	0.120237  	12000.000000	0.0752316 	12000.000000	0.0748393 	12000.000000	0.120236  	12000.000000	1.11049e-06	
13000.000000	0.179915  	13000.000000	0.125951  	13000.000000	0.0758364 	13000.000000	0.0754446 	13000.000000	0.12595   	13000.000000	1.02994e-06	
14000.000000	0.193702  	14000.000000	0.131664  	14000.000000	0.0764001 	14000.000000	0.0760114 	14000.000000	0.131663  	14000.000000	9.60557e-07	
15000.000000	0.207979  	15000.000000	0.137373  	15000.000000	0.0769278 	15000.000000	0.0765439 	15000.000000	0.137372  	15000.000000	9.00159e-07	
16000.000000	0.222745  	16000.000000	0.143076  	16000.000000	0.0774249 	16000.000000	0.0770457 	16000.000000	0.143075  	16000.000000	8.47089e-07	
17000.000000	0.237996  	17000.000000	0.148771  	17000.000000	0.0778953 	17000.000000	0.07752   	17000.000000	0.14877   	17000.000000	8.00081e-07	
18000.000000	0.253734  	18000.000000	0.154457  	18000.000000	0.0783419 	18000.000000	0.0779693 	18000.000000	0.154457  	18000.000000	7.58144e-07	
19000.000000	0.269958  	19000.000000	0.160136  	19000.000000	0.078767  	19000.000000	0.0783962 	19000.000000	0.160135  	19000.000000	7.20493e-07	
20000.000000	0.286669  	20000.000000	0.165805  	20000.000000	0.0791724 	20000.000000	0.0788025 	20000.000000	0.165804  	20000.000000	6.86497e-07	
21000.000000	0.303868  	21000.000000	0.171465  	21000.000000	0.0795585 	21000.000000	0.0791901 	21000.000000	0.171464  	21000.000000	6.55644e-07	
22000.000000	0.321557  	22000.000000	0.177115  	22000.000000	0.0799247 	22000.000000	0.0795607 	22000.000000	0.177115  	22000.000000	6.27515e-07	
23000.000000	0.339736  	23000.000000	0.182757  	23000.000000	0.0802754 	23000.000000	0.0799154 	23000.000000	0.182756  	23000.000000	6.01761e-07	
24000.000000	0.358407  	24000.000000	0.188389  	24000.000000	0.0806122 	24000.000000	0.0802557 	24000.000000	0.188388  	24000.000000	5.7809e-07	
25000.000000	0.377574  	25000.000000	0.194012  	25000.000000	0.0809353 	25000.000000	0.0805825 	25000.000000	0.194012  	25000.000000	5.56258e-07	
26000.000000	0.397237  	26000.000000	0.199626  	26000.000000	0.0812461 	26000.000000	0.080897  	26000.000000	0.199626  	26000.000000	5.36057e-07	
27000.000000	0.417398  	27000.000000	0.205232  	27000.000000	0.0815456 	27000.000000	0.0811999 	27000.000000	0.205231  	27000.000000	5.17308e-07	
28000.000000	0.438061  	28000.000000	0.210828  	28000.000000	0.0818343 	28000.000000	0.081492  	28000.000000	0.210828  	28000.000000	4.99861e-07	
29000.000000	0.459228  	29000.000000	0.216417  	29000.000000	0.0821126 	29000.000000	0.0817742 	29000.000000	0.216416  	29000.000000	4.83581e-07	
30000.000000	0.480901  	30000.000000	0.221997  	30000.000000	0.0823812 	30000.000000	0.0820469 	30000.000000	0.221996  	30000.000000	4.68356e-07	
32000.000000	0.525775  	32000.000000	0.233133  	32000.000000	0.0828921 	32000.000000	0.0825665 	32000.000000	0.233132  	32000.000000	4.40679e-07	
34000.000000	0.572706  	34000.000000	0.244237  	34000.000000	0.0833715 	34000.000000	0.0830551 	34000.000000	0.244237  	34000.000000	4.16167e-07	
36000.000000	0.621714  	36000.000000	0.255312  	36000.000000	0.0838218 	36000.000000	0.0835159 	36000.000000	0.255312  	36000.000000	3.94302e-07	
38000.000000	0.672824  	38000.000000	0.266359  	38000.000000	0.0842457 	38000.000000	0.083952  	38000.000000	0.266358  	38000.000000	3.74675e-07	
40000.000000	0.726058  	40000.000000	0.277378  	40000.000000	0.0846464 	40000.000000	0.0843658 	40000.000000	0.277377  	40000.000000	3.56956e-07	
42000.000000	0.78144   	42000.000000	0.288371  	42000.000000	0.085027  	42000.000000	0.0847595 	42000.000000	0.28837   	42000.000000	3.40877e-07	
44000.000000	0.838994  	44000.000000	0.299339  	44000.000000	0.0853899 	44000.000000	0.0851349 	44000.000000	0.299339  	44000.000000	3.26219e-07	
46000.000000	0.898744  	46000.000000	0.310283  	46000.000000	0.0857369 	46000.000000	0.0854935 	46000.000000	0.310283  	46000.000000	3.128e-07 	
48000.000000	0.960716  	48000.000000	0.321204  	48000.000000	0.086069  	48000.000000	0.0858369 	48000.000000	0.321204  	48000.000000	3.00468e-07	
50000.000000	1.02493   	50000.000000	0.332103  	50000.000000	0.0863862 	50000.000000	0.0861662 	50000.000000	0.332103  	50000.000000	2.89095e-07	
