Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
35.000000	0.0135753 	35.000000	0.0350556 	35.000000	0.0353282 	35.000000	0.0353201 	35.000000	0.0350273 	35.000000	2.83111e-05	
38.000000	0.0127051 	38.000000	0.0328123 	38.000000	0.033004  	38.000000	0.0329931 	38.000000	0.032786  	38.000000	2.62428e-05	
41.000000	0.0119535 	41.000000	0.0308694 	41.000000	0.0309975 	41.000000	0.0309863 	41.000000	0.030845  	41.000000	2.44655e-05	
44.000000	0.0112973 	44.000000	0.0291698 	44.000000	0.0292473 	44.000000	0.029237  	44.000000	0.0291469 	44.000000	2.29211e-05	
47.000000	0.0107192 	47.000000	0.0276699 	47.000000	0.0277078 	47.000000	0.027698  	47.000000	0.0276483 	47.000000	2.15662e-05	
50.000000	0.0102057 	50.000000	0.026336  	50.000000	0.0263423 	50.000000	0.0263332 	50.000000	0.0263157 	50.000000	2.03676e-05	
55.000000	0.00946597	55.000000	0.0244125 	55.000000	0.0243794 	55.000000	0.0243709 	55.000000	0.0243939 	55.000000	1.86496e-05	
60.000000	0.00884144	60.000000	0.0227871 	60.000000	0.0227265 	60.000000	0.0227181 	60.000000	0.0227698 	60.000000	1.72073e-05	
65.000000	0.00830663	65.000000	0.0213946 	65.000000	0.021316  	65.000000	0.0213062 	65.000000	0.0213786 	65.000000	1.59786e-05	
70.000000	0.00784316	70.000000	0.0201879 	70.000000	0.0200944 	70.000000	0.0200854 	70.000000	0.020173  	70.000000	1.49189e-05	
75.000000	0.00743736	75.000000	0.0191317 	75.000000	0.0190276 	75.000000	0.0190191 	75.000000	0.0191177 	75.000000	1.39952e-05	
80.000000	0.00707889	80.000000	0.0181993 	80.000000	0.0180875 	80.000000	0.0180795 	80.000000	0.0181861 	80.000000	1.31827e-05	
85.000000	0.00675975	85.000000	0.0173698 	85.000000	0.0172525 	85.000000	0.0172449 	85.000000	0.0173573 	85.000000	1.24622e-05	
90.000000	0.00647368	90.000000	0.016627  	90.000000	0.0165059 	90.000000	0.0164986 	90.000000	0.0166151 	90.000000	1.18188e-05	
95.000000	0.00621567	95.000000	0.0159577 	95.000000	0.0158358 	95.000000	0.0158272 	95.000000	0.0159465 	95.000000	1.12406e-05	
