Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
450.000000	0.0648589 	450.000000	0.064935  	450.000000	0.0645224 	450.000000	0.0640727 	450.000000	0.0649209 	450.000000	1.41161e-05	
460.000000	0.0642417 	460.000000	0.0643459 	460.000000	0.0639215 	460.000000	0.0634761 	460.000000	0.0643321 	460.000000	1.38348e-05	
470.000000	0.0636505 	470.000000	0.0637826 	470.000000	0.0633456 	470.000000	0.0629059 	470.000000	0.063769  	470.000000	1.35649e-05	
480.000000	0.0630838 	480.000000	0.0632434 	480.000000	0.0627962 	480.000000	0.0623605 	480.000000	0.0632301 	480.000000	1.33058e-05	
490.000000	0.0625401 	490.000000	0.062727  	490.000000	0.0622726 	490.000000	0.0618383 	490.000000	0.062714  	490.000000	1.30568e-05	
500.000000	0.0620182 	500.000000	0.062232  	500.000000	0.0617753 	500.000000	0.0613416 	500.000000	0.0622192 	500.000000	1.28173e-05	
520.000000	0.0610349 	520.000000	0.0613016 	520.000000	0.0608494 	520.000000	0.0604178 	520.000000	0.0612892 	520.000000	1.23647e-05	
540.000000	0.0601254 	540.000000	0.0604433 	540.000000	0.0599962 	540.000000	0.0595669 	540.000000	0.0604313 	540.000000	1.19441e-05	
560.000000	0.0592822 	560.000000	0.0596496 	560.000000	0.0592085 	560.000000	0.0587813 	560.000000	0.0596381 	560.000000	1.15523e-05	
580.000000	0.058499  	580.000000	0.0589142 	580.000000	0.0584785 	580.000000	0.0580544 	580.000000	0.058903  	580.000000	1.11864e-05	
600.000000	0.0577701 	600.000000	0.0582314 	600.000000	0.0577994 	600.000000	0.0573804 	600.000000	0.0582205 	600.000000	1.08437e-05	
620.000000	0.0570905 	620.000000	0.0575961 	620.000000	0.0571684 	620.000000	0.0567543 	620.000000	0.0575856 	620.000000	1.05222e-05	
640.000000	0.056456  	640.000000	0.0570041 	640.000000	0.0565837 	640.000000	0.0561717 	640.000000	0.0569939 	640.000000	1.022e-05 	
660.000000	0.0558627 	660.000000	0.0564516 	660.000000	0.0560395 	660.000000	0.0556286 	660.000000	0.0564417 	660.000000	9.93524e-06	
680.000000	0.0553073 	680.000000	0.0559351 	680.000000	0.055531  	680.000000	0.0551217 	680.000000	0.0559255 	680.000000	9.66652e-06	
700.000000	0.0547866 	700.000000	0.0554517 	700.000000	0.055056  	700.000000	0.0546479 	700.000000	0.0554423 	700.000000	9.41251e-06	
720.000000	0.054298  	720.000000	0.0549987 	720.000000	0.0546117 	720.000000	0.0542043 	720.000000	0.0549896 	720.000000	9.17199e-06	
740.000000	0.0538391 	740.000000	0.0545737 	740.000000	0.0541939 	740.000000	0.0537886 	740.000000	0.0545648 	740.000000	8.94392e-06	
760.000000	0.0534076 	760.000000	0.0541746 	760.000000	0.0537996 	760.000000	0.0533986 	760.000000	0.0541658 	760.000000	8.72734e-06	
780.000000	0.0530017 	780.000000	0.0537993 	780.000000	0.0534291 	780.000000	0.0530323 	780.000000	0.0537908 	780.000000	8.52139e-06	
800.000000	0.0526194 	800.000000	0.0534462 	800.000000	0.0530824 	800.000000	0.0526879 	800.000000	0.0534378 	800.000000	8.32529e-06	
820.000000	0.0522592 	820.000000	0.0531136 	820.000000	0.0527575 	820.000000	0.0523638 	820.000000	0.0531055 	820.000000	8.13835e-06	
840.000000	0.0519197 	840.000000	0.0528003 	840.000000	0.0524517 	840.000000	0.0520585 	840.000000	0.0527923 	840.000000	7.95994e-06	
860.000000	0.0515994 	860.000000	0.0525047 	860.000000	0.052163  	860.000000	0.0517707 	860.000000	0.0524969 	860.000000	7.78947e-06	
880.000000	0.0512972 	880.000000	0.0522258 	880.000000	0.0518905 	880.000000	0.0514992 	880.000000	0.0522182 	880.000000	7.62642e-06	
900.000000	0.0510119 	900.000000	0.0519625 	900.000000	0.0516335 	900.000000	0.0512429 	900.000000	0.0519551 	900.000000	7.47031e-06	
920.000000	0.0507425 	920.000000	0.0517138 	920.000000	0.051391  	920.000000	0.0510008 	920.000000	0.0517065 	920.000000	7.3207e-06	
940.000000	0.0504881 	940.000000	0.0514788 	940.000000	0.0511614 	940.000000	0.0507719 	940.000000	0.0514716 	940.000000	7.17719e-06	
960.000000	0.0502478 	960.000000	0.0512566 	960.000000	0.0509434 	960.000000	0.0505554 	960.000000	0.0512496 	960.000000	7.03941e-06	
980.000000	0.0500207 	980.000000	0.0510465 	980.000000	0.0507361 	980.000000	0.0503506 	980.000000	0.0510396 	980.000000	6.90701e-06	
1000.000000	0.0498063 	1000.000000	0.0508477 	1000.000000	0.0505393 	1000.000000	0.0501566 	1000.000000	0.050841  	1000.000000	6.77968e-06	
1020.000000	0.0496037 	1020.000000	0.0506597 	1020.000000	0.0503532 	1020.000000	0.0499729 	1020.000000	0.050653  	1020.000000	6.65714e-06	
1040.000000	0.0494123 	1040.000000	0.0504818 	1040.000000	0.0501774 	1040.000000	0.0497988 	1040.000000	0.0504752 	1040.000000	6.53911e-06	
1060.000000	0.0492316 	1060.000000	0.0503134 	1060.000000	0.0500116 	1060.000000	0.0496337 	1060.000000	0.050307  	1060.000000	6.42535e-06	
1080.000000	0.049061  	1080.000000	0.0501541 	1080.000000	0.0498546 	1080.000000	0.0494772 	1080.000000	0.0501477 	1080.000000	6.31563e-06	
1100.000000	0.0488999 	1100.000000	0.0500033 	1100.000000	0.0497059 	1100.000000	0.0493287 	1100.000000	0.049997  	1100.000000	6.20973e-06	
1120.000000	0.048748  	1120.000000	0.0498606 	1120.000000	0.0495647 	1120.000000	0.0491878 	1120.000000	0.0498545 	1120.000000	6.10745e-06	
1140.000000	0.0486048 	1140.000000	0.0497256 	1140.000000	0.0494304 	1140.000000	0.0490541 	1140.000000	0.0497195 	1140.000000	6.00861e-06	
1160.000000	0.0484698 	1160.000000	0.0495978 	1160.000000	0.0493029 	1160.000000	0.0489272 	1160.000000	0.0495919 	1160.000000	5.91304e-06	
1180.000000	0.0483427 	1180.000000	0.0494771 	1180.000000	0.0491818 	1180.000000	0.0488066 	1180.000000	0.0494712 	1180.000000	5.82058e-06	
1200.000000	0.0482231 	1200.000000	0.0493629 	1200.000000	0.0490669 	1200.000000	0.0486922 	1200.000000	0.0493571 	1200.000000	5.73107e-06	
1220.000000	0.0481106 	1220.000000	0.049255  	1220.000000	0.0489579 	1220.000000	0.0485835 	1220.000000	0.0492493 	1220.000000	5.64437e-06	
1240.000000	0.048005  	1240.000000	0.049153  	1240.000000	0.0488544 	1240.000000	0.0484802 	1240.000000	0.0491475 	1240.000000	5.56035e-06	
1260.000000	0.047906  	1260.000000	0.0490568 	1260.000000	0.0487561 	1260.000000	0.0483821 	1260.000000	0.0490513 	1260.000000	5.47889e-06	
1280.000000	0.0478132 	1280.000000	0.048966  	1280.000000	0.0486625 	1280.000000	0.048289  	1280.000000	0.0489606 	1280.000000	5.39986e-06	
1300.000000	0.0477264 	1300.000000	0.0488803 	1300.000000	0.0485734 	1300.000000	0.0482005 	1300.000000	0.048875  	1300.000000	5.32317e-06	
1320.000000	0.0476454 	1320.000000	0.0487997 	1320.000000	0.0484884 	1320.000000	0.0481164 	1320.000000	0.0487944 	1320.000000	5.24871e-06	
1340.000000	0.0475699 	1340.000000	0.0487238 	1340.000000	0.0484074 	1340.000000	0.0480366 	1340.000000	0.0487186 	1340.000000	5.17638e-06	
1360.000000	0.0474997 	1360.000000	0.0486524 	1360.000000	0.0483302 	1360.000000	0.0479608 	1360.000000	0.0486473 	1360.000000	5.10609e-06	
