Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
35.000000	1.27592   	35.000000	1.26167   	35.000000	1.27042   	35.000000	1.27196   	35.000000	1.26079   	35.000000	0.000884906	
38.000000	1.19218   	38.000000	1.181     	38.000000	1.18715   	38.000000	1.18813   	38.000000	1.18018   	38.000000	0.000821051	
41.000000	1.12001   	41.000000	1.11111   	41.000000	1.11533   	41.000000	1.11583   	41.000000	1.11034   	41.000000	0.000766117	
44.000000	1.05714   	44.000000	1.04996   	44.000000	1.0526    	44.000000	1.05281   	44.000000	1.04924   	44.000000	0.000718336	
47.000000	1.00184   	47.000000	0.995983  	47.000000	0.997466  	47.000000	0.997366  	47.000000	0.995307  	47.000000	0.000676379	
50.000000	0.952804  	50.000000	0.947981  	50.000000	0.948543  	50.000000	0.948197  	50.000000	0.947342  	50.000000	0.000639231	
55.000000	0.882314  	55.000000	0.878754  	55.000000	0.878103  	55.000000	0.877513  	55.000000	0.878168  	55.000000	0.000585928	
60.000000	0.822932  	60.000000	0.820249  	60.000000	0.818755  	60.000000	0.81798   	60.000000	0.819708  	60.000000	0.000541125	
65.000000	0.772183  	65.000000	0.77013   	65.000000	0.767986  	65.000000	0.767124  	65.000000	0.769627  	65.000000	0.000502917	
70.000000	0.728279  	70.000000	0.726695  	70.000000	0.724181  	70.000000	0.723158  	70.000000	0.726225  	70.000000	0.000469933	
75.000000	0.6899    	75.000000	0.688678  	75.000000	0.685814  	75.000000	0.684756  	75.000000	0.688237  	75.000000	0.000441157	
80.000000	0.656045  	80.000000	0.655114  	80.000000	0.652069  	80.000000	0.650916  	80.000000	0.654698  	80.000000	0.000415823	
85.000000	0.625943  	85.000000	0.625257  	85.000000	0.622029  	85.000000	0.620862  	85.000000	0.624864  	85.000000	0.000393342	
90.000000	0.598992  	90.000000	0.598518  	90.000000	0.595229  	90.000000	0.593988  	90.000000	0.598145  	90.000000	0.000373252	
95.000000	0.574711  	95.000000	0.574429  	95.000000	0.571053  	95.000000	0.56981   	95.000000	0.574074  	95.000000	0.000355187	
100.000000	0.552713  	100.000000	0.552611  	100.000000	0.549183  	100.000000	0.547938  	100.000000	0.552272  	100.000000	0.000338851	
105.000000	0.532685  	105.000000	0.532754  	105.000000	0.529297  	105.000000	0.528055  	105.000000	0.53243   	105.000000	0.000324005	
110.000000	0.514367  	110.000000	0.514603  	110.000000	0.511188  	110.000000	0.5099    	110.000000	0.514292  	110.000000	0.000310451	
