Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1460.000000	0.0628231 	1460.000000	0.0641344 	1460.000000	0.0640773 	1460.000000	0.0636608 	1460.000000	0.0641275 	1460.000000	6.91134e-06	
1480.000000	0.0627614 	1480.000000	0.0640634 	1480.000000	0.0639935 	1480.000000	0.0635776 	1480.000000	0.0640566 	1480.000000	6.8244e-06	
1500.000000	0.0627052 	1500.000000	0.0639972 	1500.000000	0.0639138 	1500.000000	0.0634984 	1500.000000	0.0639905 	1500.000000	6.73969e-06	
1520.000000	0.0626544 	1520.000000	0.0639358 	1520.000000	0.0638382 	1520.000000	0.063423  	1520.000000	0.0639291 	1520.000000	6.65712e-06	
1540.000000	0.0626087 	1540.000000	0.0638788 	1540.000000	0.0637663 	1540.000000	0.0633513 	1540.000000	0.0638722 	1540.000000	6.57663e-06	
1560.000000	0.0625679 	1560.000000	0.0638261 	1560.000000	0.0636979 	1560.000000	0.0632831 	1560.000000	0.0638196 	1560.000000	6.49812e-06	
1580.000000	0.0625319 	1580.000000	0.0637776 	1580.000000	0.063633  	1580.000000	0.0632183 	1580.000000	0.0637711 	1580.000000	6.42152e-06	
1600.000000	0.0625006 	1600.000000	0.063733  	1600.000000	0.0635712 	1600.000000	0.0631567 	1600.000000	0.0637267 	1600.000000	6.34678e-06	
1620.000000	0.0624737 	1620.000000	0.0636923 	1620.000000	0.0635125 	1620.000000	0.0630981 	1620.000000	0.0636861 	1620.000000	6.2738e-06	
1640.000000	0.0624511 	1640.000000	0.0636554 	1640.000000	0.0634567 	1640.000000	0.0630425 	1640.000000	0.0636492 	1640.000000	6.20255e-06	
1660.000000	0.0624327 	1660.000000	0.063622  	1660.000000	0.0634037 	1660.000000	0.0629898 	1660.000000	0.0636159 	1660.000000	6.13294e-06	
1680.000000	0.0624183 	1680.000000	0.0635921 	1680.000000	0.0633535 	1680.000000	0.0629398 	1680.000000	0.063586  	1680.000000	6.06494e-06	
1700.000000	0.0624079 	1700.000000	0.0635655 	1700.000000	0.0633058 	1700.000000	0.0628923 	1700.000000	0.0635595 	1700.000000	5.99847e-06	
1750.000000	0.0623981 	1750.000000	0.0635128 	1750.000000	0.0631972 	1750.000000	0.0627845 	1750.000000	0.063507  	1750.000000	5.83872e-06	
1800.000000	0.0624102 	1800.000000	0.0634786 	1800.000000	0.0631028 	1800.000000	0.0626908 	1800.000000	0.0634729 	1800.000000	5.68752e-06	
1850.000000	0.0624426 	1850.000000	0.0634613 	1850.000000	0.0630212 	1850.000000	0.0626099 	1850.000000	0.0634558 	1850.000000	5.5442e-06	
1900.000000	0.0624938 	1900.000000	0.0634598 	1900.000000	0.0629513 	1900.000000	0.0625407 	1900.000000	0.0634543 	1900.000000	5.40815e-06	
1950.000000	0.0625626 	1950.000000	0.0634726 	1950.000000	0.0628918 	1950.000000	0.062482  	1950.000000	0.0634673 	1950.000000	5.27883e-06	
2000.000000	0.0626479 	2000.000000	0.0634988 	2000.000000	0.0628418 	2000.000000	0.0624329 	2000.000000	0.0634937 	2000.000000	5.15575e-06	
2100.000000	0.0628633 	2100.000000	0.0635876 	2100.000000	0.0627669 	2100.000000	0.0623602 	2100.000000	0.0635827 	2100.000000	4.92655e-06	
2200.000000	0.0631327 	2200.000000	0.0637193 	2200.000000	0.0627212 	2200.000000	0.0623167 	2200.000000	0.0637145 	2200.000000	4.71746e-06	
2300.000000	0.06345   	2300.000000	0.0638882 	2300.000000	0.0627002 	2300.000000	0.0622978 	2300.000000	0.0638837 	2300.000000	4.52592e-06	
2400.000000	0.06381   	2400.000000	0.0640899 	2400.000000	0.0627005 	2400.000000	0.0622995 	2400.000000	0.0640855 	2400.000000	4.34979e-06	
2500.000000	0.0642082 	2500.000000	0.0643202 	2500.000000	0.0627187 	2500.000000	0.0623186 	2500.000000	0.064316  	2500.000000	4.18726e-06	
2600.000000	0.0646411 	2600.000000	0.0645758 	2600.000000	0.062752  	2600.000000	0.0623524 	2600.000000	0.0645718 	2600.000000	4.0368e-06	
2700.000000	0.0651053 	2700.000000	0.064854  	2700.000000	0.0627979 	2700.000000	0.0623986 	2700.000000	0.0648501 	2700.000000	3.89711e-06	
2800.000000	0.0655981 	2800.000000	0.0651523 	2800.000000	0.0628544 	2800.000000	0.0624554 	2800.000000	0.0651485 	2800.000000	3.76704e-06	
2900.000000	0.0661172 	2900.000000	0.0654686 	2900.000000	0.0629199 	2900.000000	0.0625212 	2900.000000	0.0654649 	2900.000000	3.64564e-06	
3000.000000	0.0666603 	3000.000000	0.0658009 	3000.000000	0.062993  	3000.000000	0.0625947 	3000.000000	0.0657974 	3000.000000	3.53205e-06	
3200.000000	0.0678121 	3200.000000	0.0665079 	3200.000000	0.0631575 	3200.000000	0.0627601 	3200.000000	0.0665046 	3200.000000	3.32546e-06	
3400.000000	0.0690412 	3400.000000	0.0672626 	3400.000000	0.0633407 	3400.000000	0.0629443 	3400.000000	0.0672595 	3400.000000	3.14236e-06	
3600.000000	0.070338  	3600.000000	0.068057  	3600.000000	0.0635373 	3600.000000	0.0631419 	3600.000000	0.068054  	3600.000000	2.97893e-06	
3800.000000	0.0716951 	3800.000000	0.0688844 	3800.000000	0.0637432 	3800.000000	0.0633487 	3800.000000	0.0688815 	3800.000000	2.83214e-06	
4000.000000	0.0731062 	4000.000000	0.0697397 	4000.000000	0.0639554 	4000.000000	0.0635618 	4000.000000	0.069737  	4000.000000	2.69953e-06	
4200.000000	0.0745663 	4200.000000	0.0706187 	4200.000000	0.0641716 	4200.000000	0.0637788 	4200.000000	0.0706161 	4200.000000	2.57914e-06	
4400.000000	0.0760714 	4400.000000	0.0715179 	4400.000000	0.06439   	4400.000000	0.063998  	4400.000000	0.0715154 	4400.000000	2.46933e-06	
4600.000000	0.0776179 	4600.000000	0.0724345 	4600.000000	0.0646093 	4600.000000	0.064218  	4600.000000	0.0724322 	4600.000000	2.36875e-06	
4800.000000	0.0792031 	4800.000000	0.0733662 	4800.000000	0.0648284 	4800.000000	0.0644377 	4800.000000	0.0733639 	4800.000000	2.27628e-06	
5000.000000	0.0808244 	5000.000000	0.074311  	5000.000000	0.0650465 	5000.000000	0.0646564 	5000.000000	0.0743088 	5000.000000	2.19096e-06	
5250.000000	0.0828988 	5250.000000	0.0755078 	5250.000000	0.0653169 	5250.000000	0.0649275 	5250.000000	0.0755057 	5250.000000	2.09315e-06	
5500.000000	0.0850231 	5500.000000	0.0767198 	5500.000000	0.0655839 	5500.000000	0.0651951 	5500.000000	0.0767178 	5500.000000	2.00394e-06	
6000.000000	0.0894107 	6000.000000	0.0791805 	6000.000000	0.0661055 	6000.000000	0.0657179 	6000.000000	0.0791786 	6000.000000	1.84713e-06	
6500.000000	0.0939694 	6500.000000	0.0816793 	6500.000000	0.0666087 	6500.000000	0.066222  	6500.000000	0.0816776 	6500.000000	1.71369e-06	
7000.000000	0.0986866 	7000.000000	0.0842066 	7000.000000	0.0670922 	7000.000000	0.0667064 	7000.000000	0.084205  	7000.000000	1.59872e-06	
7500.000000	0.103553  	7500.000000	0.0867552 	7500.000000	0.0675549 	7500.000000	0.0671709 	7500.000000	0.0867537 	7500.000000	1.49859e-06	
8000.000000	0.108561  	8000.000000	0.08932   	8000.000000	0.0679991 	8000.000000	0.0676161 	8000.000000	0.0893186 	8000.000000	1.41059e-06	
8500.000000	0.113706  	8500.000000	0.091897  	8500.000000	0.0684259 	8500.000000	0.0680429 	8500.000000	0.0918957 	8500.000000	1.33263e-06	
9000.000000	0.118984  	9000.000000	0.0944833 	9000.000000	0.0688353 	9000.000000	0.0684521 	9000.000000	0.094482  	9000.000000	1.26305e-06	
9500.000000	0.12439   	9500.000000	0.0970765 	9500.000000	0.0692269 	9500.000000	0.0688448 	9500.000000	0.0970753 	9500.000000	1.20057e-06	
10000.000000	0.129924  	10000.000000	0.0996749 	10000.000000	0.0696015 	10000.000000	0.0692218 	10000.000000	0.0996738 	10000.000000	1.14414e-06	
11000.000000	0.141362  	11000.000000	0.104882  	11000.000000	0.0703089 	11000.000000	0.0699329 	11000.000000	0.104881  	11000.000000	1.04621e-06	
12000.000000	0.153287  	12000.000000	0.110096  	12000.000000	0.0709685 	12000.000000	0.0705924 	12000.000000	0.110095  	12000.000000	9.64118e-07	
13000.000000	0.165691  	13000.000000	0.115311  	13000.000000	0.0715822 	13000.000000	0.0712065 	13000.000000	0.11531   	13000.000000	8.94277e-07	
14000.000000	0.178568  	14000.000000	0.120524  	14000.000000	0.0721531 	14000.000000	0.0717803 	14000.000000	0.120524  	14000.000000	8.34117e-07	
15000.000000	0.191915  	15000.000000	0.125734  	15000.000000	0.0726867 	15000.000000	0.0723185 	15000.000000	0.125733  	15000.000000	7.81738e-07	
16000.000000	0.205732  	16000.000000	0.130937  	16000.000000	0.0731885 	16000.000000	0.0728249 	16000.000000	0.130936  	16000.000000	7.35711e-07	
17000.000000	0.220016  	17000.000000	0.136133  	17000.000000	0.0736628 	17000.000000	0.0733029 	17000.000000	0.136132  	17000.000000	6.94938e-07	
18000.000000	0.234769  	18000.000000	0.141322  	18000.000000	0.0741124 	18000.000000	0.0737551 	18000.000000	0.141321  	18000.000000	6.58559e-07	
19000.000000	0.24999   	19000.000000	0.146502  	19000.000000	0.0745399 	19000.000000	0.0741843 	19000.000000	0.146502  	19000.000000	6.25896e-07	
20000.000000	0.265681  	20000.000000	0.151674  	20000.000000	0.0749471 	20000.000000	0.0745924 	20000.000000	0.151674  	20000.000000	5.96402e-07	
21000.000000	0.281843  	21000.000000	0.156838  	21000.000000	0.0753346 	21000.000000	0.0749813 	21000.000000	0.156837  	21000.000000	5.69633e-07	
22000.000000	0.298478  	22000.000000	0.161993  	22000.000000	0.0757019 	22000.000000	0.0753528 	22000.000000	0.161992  	22000.000000	5.45225e-07	
23000.000000	0.315588  	23000.000000	0.16714   	23000.000000	0.0760534 	23000.000000	0.0757082 	23000.000000	0.167139  	23000.000000	5.22876e-07	
24000.000000	0.333174  	24000.000000	0.172278  	24000.000000	0.0763906 	24000.000000	0.0760488 	24000.000000	0.172277  	24000.000000	5.02335e-07	
25000.000000	0.35124   	25000.000000	0.177408  	25000.000000	0.076714  	25000.000000	0.0763757 	25000.000000	0.177407  	25000.000000	4.83388e-07	
26000.000000	0.369786  	26000.000000	0.182529  	26000.000000	0.0770248 	26000.000000	0.07669   	26000.000000	0.182529  	26000.000000	4.65855e-07	
27000.000000	0.388817  	27000.000000	0.187643  	27000.000000	0.0773242 	27000.000000	0.0769927 	27000.000000	0.187642  	27000.000000	4.49582e-07	
28000.000000	0.408334  	28000.000000	0.192748  	28000.000000	0.0776125 	28000.000000	0.0772843 	28000.000000	0.192748  	28000.000000	4.34438e-07	
29000.000000	0.428339  	29000.000000	0.197846  	29000.000000	0.0778904 	29000.000000	0.0775659 	29000.000000	0.197846  	29000.000000	4.20307e-07	
30000.000000	0.448837  	30000.000000	0.202936  	30000.000000	0.0781584 	30000.000000	0.0778379 	30000.000000	0.202936  	30000.000000	4.0709e-07	
32000.000000	0.491318  	32000.000000	0.213094  	32000.000000	0.0786679 	32000.000000	0.0783558 	32000.000000	0.213094  	32000.000000	3.83063e-07	
34000.000000	0.5358    	34000.000000	0.223224  	34000.000000	0.0791456 	34000.000000	0.0788422 	34000.000000	0.223224  	34000.000000	3.61781e-07	
36000.000000	0.582307  	36000.000000	0.233326  	36000.000000	0.0795939 	36000.000000	0.0793006 	36000.000000	0.233326  	36000.000000	3.42797e-07	
38000.000000	0.630863  	38000.000000	0.243403  	38000.000000	0.0800157 	38000.000000	0.0797341 	38000.000000	0.243403  	38000.000000	3.25754e-07	
40000.000000	0.681493  	40000.000000	0.253454  	40000.000000	0.0804141 	40000.000000	0.0801451 	40000.000000	0.253454  	40000.000000	3.10367e-07	
42000.000000	0.734222  	42000.000000	0.263482  	42000.000000	0.0807924 	42000.000000	0.0805358 	42000.000000	0.263482  	42000.000000	2.96403e-07	
44000.000000	0.789075  	44000.000000	0.273487  	44000.000000	0.0811527 	44000.000000	0.0809081 	44000.000000	0.273486  	44000.000000	2.83672e-07	
46000.000000	0.846079  	46000.000000	0.28347   	46000.000000	0.081497  	46000.000000	0.0812636 	46000.000000	0.283469  	46000.000000	2.72017e-07	
48000.000000	0.905259  	48000.000000	0.293431  	48000.000000	0.0818264 	48000.000000	0.0816038 	48000.000000	0.293431  	48000.000000	2.61305e-07	
50000.000000	0.966643  	50000.000000	0.303373  	50000.000000	0.0821408 	50000.000000	0.0819298 	50000.000000	0.303373  	50000.000000	2.51426e-07	
