Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
560.000000	0.0558152 	560.000000	0.0568831 	560.000000	0.0568609 	560.000000	0.0564533 	560.000000	0.0568727 	560.000000	1.0392e-05	
580.000000	0.055087  	580.000000	0.0561823 	580.000000	0.0561711 	580.000000	0.0557665 	580.000000	0.0561722 	580.000000	1.00632e-05	
600.000000	0.0544096 	600.000000	0.0555315 	600.000000	0.0555299 	600.000000	0.0551301 	600.000000	0.0555218 	600.000000	9.75526e-06	
620.000000	0.0537784 	620.000000	0.0549262 	620.000000	0.0549345 	620.000000	0.0545394 	620.000000	0.0549167 	620.000000	9.46635e-06	
640.000000	0.0531893 	640.000000	0.0543621 	640.000000	0.0543832 	640.000000	0.0539901 	640.000000	0.0543529 	640.000000	9.19469e-06	
660.000000	0.0526388 	660.000000	0.0538356 	660.000000	0.0538706 	660.000000	0.0534785 	660.000000	0.0538267 	660.000000	8.93878e-06	
680.000000	0.0521237 	680.000000	0.0533436 	680.000000	0.0533919 	680.000000	0.0530014 	680.000000	0.0533349 	680.000000	8.69727e-06	
700.000000	0.0516412 	700.000000	0.0528831 	700.000000	0.0529451 	700.000000	0.0525557 	700.000000	0.0528746 	700.000000	8.46895e-06	
720.000000	0.0511886 	720.000000	0.0524515 	720.000000	0.0525275 	720.000000	0.0521388 	720.000000	0.0524433 	720.000000	8.25277e-06	
740.000000	0.0507638 	740.000000	0.0520467 	740.000000	0.0521352 	740.000000	0.0517485 	740.000000	0.0520386 	740.000000	8.04776e-06	
760.000000	0.0503648 	760.000000	0.0516665 	760.000000	0.0517652 	760.000000	0.0513827 	760.000000	0.0516586 	760.000000	7.85308e-06	
780.000000	0.0499895 	780.000000	0.0513091 	780.000000	0.0514179 	780.000000	0.0510393 	780.000000	0.0513014 	780.000000	7.66794e-06	
800.000000	0.0496365 	800.000000	0.0509728 	800.000000	0.0510932 	800.000000	0.0507169 	800.000000	0.0509653 	800.000000	7.49166e-06	
820.000000	0.0493041 	820.000000	0.0506562 	820.000000	0.0507894 	820.000000	0.0504137 	820.000000	0.0506489 	820.000000	7.32361e-06	
840.000000	0.0489911 	840.000000	0.0503578 	840.000000	0.0505036 	840.000000	0.0501285 	840.000000	0.0503506 	840.000000	7.16322e-06	
860.000000	0.0486961 	860.000000	0.0500765 	860.000000	0.0502341 	860.000000	0.0498599 	860.000000	0.0500695 	860.000000	7.00996e-06	
880.000000	0.048418  	880.000000	0.049811  	880.000000	0.0499801 	880.000000	0.0496068 	880.000000	0.0498041 	880.000000	6.86337e-06	
900.000000	0.0481557 	900.000000	0.0495604 	900.000000	0.0497407 	900.000000	0.0493681 	900.000000	0.0495537 	900.000000	6.72302e-06	
920.000000	0.0479083 	920.000000	0.0493237 	920.000000	0.0495152 	920.000000	0.0491429 	920.000000	0.0493171 	920.000000	6.58851e-06	
940.000000	0.047675  	940.000000	0.0491001 	940.000000	0.0493019 	940.000000	0.0489303 	940.000000	0.0490936 	940.000000	6.45948e-06	
960.000000	0.0474548 	960.000000	0.0488887 	960.000000	0.0490996 	960.000000	0.0487295 	960.000000	0.0488823 	960.000000	6.33559e-06	
980.000000	0.0472471 	980.000000	0.0486888 	980.000000	0.0489075 	980.000000	0.0485397 	980.000000	0.0486826 	980.000000	6.21654e-06	
1000.000000	0.0470511 	1000.000000	0.0484998 	1000.000000	0.0487254 	1000.000000	0.0483602 	1000.000000	0.0484937 	1000.000000	6.10206e-06	
1020.000000	0.0468663 	1020.000000	0.048321  	1020.000000	0.0485534 	1020.000000	0.0481905 	1020.000000	0.048315  	1020.000000	5.99187e-06	
1040.000000	0.0466919 	1040.000000	0.0481518 	1040.000000	0.0483912 	1040.000000	0.0480299 	1040.000000	0.0481459 	1040.000000	5.88574e-06	
1060.000000	0.0465275 	1060.000000	0.0479917 	1060.000000	0.0482384 	1060.000000	0.047878  	1060.000000	0.0479859 	1060.000000	5.78344e-06	
1080.000000	0.0463726 	1080.000000	0.0478403 	1080.000000	0.0480942 	1080.000000	0.0477341 	1080.000000	0.0478346 	1080.000000	5.68477e-06	
1100.000000	0.0462267 	1100.000000	0.047697  	1100.000000	0.0479577 	1100.000000	0.0475978 	1100.000000	0.0476914 	1100.000000	5.58954e-06	
1120.000000	0.0460893 	1120.000000	0.0475614 	1120.000000	0.0478283 	1120.000000	0.0474687 	1120.000000	0.0475559 	1120.000000	5.49757e-06	
