Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1080.000000	0.0017351 	1080.000000	0.00133406	1080.000000	0.0013336 	1080.000000	0.00133195	1080.000000	0.0013339 	1080.000000	1.66031e-07	
1100.000000	0.00172897	1100.000000	0.00133012	1100.000000	0.00132965	1100.000000	0.00132802	1100.000000	0.00132995	1100.000000	1.63244e-07	
1120.000000	0.00172318	1120.000000	0.00132639	1120.000000	0.00132598	1120.000000	0.00132435	1120.000000	0.00132623	1120.000000	1.60553e-07	
1140.000000	0.00171771	1140.000000	0.00132286	1140.000000	0.0013225 	1140.000000	0.00132088	1140.000000	0.0013227 	1140.000000	1.57952e-07	
1160.000000	0.00171255	1160.000000	0.00131953	1160.000000	0.0013192 	1160.000000	0.00131759	1160.000000	0.00131937	1160.000000	1.55437e-07	
1180.000000	0.00170768	1180.000000	0.00131638	1180.000000	0.00131608	1180.000000	0.00131447	1180.000000	0.00131622	1180.000000	1.53003e-07	
1200.000000	0.00170309	1200.000000	0.0013134 	1200.000000	0.0013131 	1200.000000	0.0013115 	1200.000000	0.00131325	1200.000000	1.50648e-07	
1220.000000	0.00169876	1220.000000	0.00131059	1220.000000	0.00131028	1220.000000	0.00130869	1220.000000	0.00131044	1220.000000	1.48367e-07	
1240.000000	0.00169469	1240.000000	0.00130794	1240.000000	0.0013076 	1240.000000	0.00130603	1240.000000	0.00130779	1240.000000	1.46156e-07	
1260.000000	0.00169086	1260.000000	0.00130544	1260.000000	0.00130506	1260.000000	0.0013035 	1260.000000	0.00130529	1260.000000	1.44012e-07	
1280.000000	0.00168726	1280.000000	0.00130308	1280.000000	0.00130265	1280.000000	0.0013011 	1280.000000	0.00130294	1280.000000	1.41933e-07	
1300.000000	0.00168389	1300.000000	0.00130086	1300.000000	0.00130038	1300.000000	0.00129882	1300.000000	0.00130072	1300.000000	1.39915e-07	
1320.000000	0.00168072	1320.000000	0.00129878	1320.000000	0.00129822	1320.000000	0.00129666	1320.000000	0.00129864	1320.000000	1.37956e-07	
1340.000000	0.00167776	1340.000000	0.00129681	1340.000000	0.00129619	1340.000000	0.00129461	1340.000000	0.00129668	1340.000000	1.36053e-07	
1360.000000	0.001675  	1360.000000	0.00129497	1360.000000	0.00129427	1360.000000	0.00129267	1360.000000	0.00129484	1360.000000	1.34204e-07	
1380.000000	0.00167242	1380.000000	0.00129324	1380.000000	0.00129245	1380.000000	0.00129083	1380.000000	0.00129311	1380.000000	1.32406e-07	
1400.000000	0.00167003	1400.000000	0.00129163	1400.000000	0.00129073	1400.000000	0.00128908	1400.000000	0.0012915 	1400.000000	1.30657e-07	
1420.000000	0.0016678 	1420.000000	0.00129011	1420.000000	0.00128909	1420.000000	0.00128742	1420.000000	0.00128999	1420.000000	1.28955e-07	
