Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
270.000000	0.106012  	270.000000	0.106595  	270.000000	0.105965  	270.000000	0.105414  	270.000000	0.106564  	270.000000	3.04428e-05	
280.000000	0.103887  	280.000000	0.104444  	280.000000	0.103811  	280.000000	0.103262  	280.000000	0.104414  	280.000000	2.94414e-05	
290.000000	0.101901  	290.000000	0.102438  	290.000000	0.101803  	290.000000	0.101257  	290.000000	0.10241   	290.000000	2.85062e-05	
300.000000	0.100041  	300.000000	0.100564  	300.000000	0.099927  	300.000000	0.0993839 	300.000000	0.100537  	300.000000	2.76308e-05	
310.000000	0.0982959 	310.000000	0.098809  	310.000000	0.0981713 	310.000000	0.097631  	310.000000	0.0987822 	310.000000	2.68094e-05	
320.000000	0.096655  	320.000000	0.0971621 	320.000000	0.0965247 	320.000000	0.095987  	320.000000	0.097136  	320.000000	2.60372e-05	
330.000000	0.0951093 	330.000000	0.0956138 	330.000000	0.0949772 	330.000000	0.0944426 	330.000000	0.0955885 	330.000000	2.53099e-05	
340.000000	0.0936511 	340.000000	0.0941558 	340.000000	0.0935216 	340.000000	0.0929892 	340.000000	0.0941312 	340.000000	2.46235e-05	
350.000000	0.0922731 	350.000000	0.0927806 	350.000000	0.0921502 	350.000000	0.0916191 	350.000000	0.0927566 	350.000000	2.39748e-05	
360.000000	0.0909691 	360.000000	0.0914815 	360.000000	0.0908506 	360.000000	0.0903258 	360.000000	0.0914582 	360.000000	2.33605e-05	
370.000000	0.0897334 	370.000000	0.0902525 	370.000000	0.0896186 	370.000000	0.0891031 	370.000000	0.0902298 	370.000000	2.27781e-05	
380.000000	0.0885609 	380.000000	0.0890883 	380.000000	0.0884566 	380.000000	0.0879457 	380.000000	0.0890661 	380.000000	2.22251e-05	
390.000000	0.0874469 	390.000000	0.0879841 	390.000000	0.0873585 	390.000000	0.0868487 	390.000000	0.0879624 	390.000000	2.16993e-05	
400.000000	0.0863873 	400.000000	0.0869354 	400.000000	0.086316  	400.000000	0.0858076 	400.000000	0.0869142 	400.000000	2.11987e-05	
410.000000	0.0853784 	410.000000	0.0859384 	410.000000	0.0853247 	410.000000	0.0848185 	410.000000	0.0859176 	410.000000	2.07215e-05	
420.000000	0.0844167 	420.000000	0.0849894 	420.000000	0.0843817 	420.000000	0.0838777 	420.000000	0.0849691 	420.000000	2.0266e-05	
430.000000	0.0834991 	430.000000	0.0840852 	430.000000	0.0834845 	430.000000	0.082982  	430.000000	0.0840654 	430.000000	1.98309e-05	
440.000000	0.0826228 	440.000000	0.0832229 	440.000000	0.0826301 	440.000000	0.0821284 	440.000000	0.0832035 	440.000000	1.94148e-05	
450.000000	0.0817851 	450.000000	0.0823998 	450.000000	0.081814  	450.000000	0.0813142 	450.000000	0.0823808 	450.000000	1.90163e-05	
460.000000	0.0809837 	460.000000	0.0816133 	460.000000	0.0810318 	460.000000	0.0805367 	460.000000	0.0815947 	460.000000	1.86345e-05	
470.000000	0.0802164 	470.000000	0.0808612 	470.000000	0.0802826 	470.000000	0.0797938 	470.000000	0.080843  	470.000000	1.82683e-05	
480.000000	0.0794812 	480.000000	0.0801415 	480.000000	0.0795676 	480.000000	0.0790833 	480.000000	0.0801235 	480.000000	1.79167e-05	
490.000000	0.0787762 	490.000000	0.0794521 	490.000000	0.0788859 	490.000000	0.0784033 	490.000000	0.0794345 	490.000000	1.75789e-05	
500.000000	0.0780997 	500.000000	0.0787913 	500.000000	0.078234  	500.000000	0.0777519 	500.000000	0.0787741 	500.000000	1.72541e-05	
520.000000	0.076826  	520.000000	0.0775493 	520.000000	0.0770085 	520.000000	0.0765287 	520.000000	0.0775326 	520.000000	1.66403e-05	
540.000000	0.0756488 	540.000000	0.0764036 	540.000000	0.075879  	540.000000	0.0754018 	540.000000	0.0763876 	540.000000	1.60702e-05	
560.000000	0.0745583 	560.000000	0.0753444 	560.000000	0.0748359 	560.000000	0.0743612 	560.000000	0.0753288 	560.000000	1.55392e-05	
580.000000	0.073546  	580.000000	0.0743628 	580.000000	0.0738692 	580.000000	0.0733978 	580.000000	0.0743477 	580.000000	1.50434e-05	
600.000000	0.0726046 	600.000000	0.0734513 	600.000000	0.0729699 	600.000000	0.0725042 	600.000000	0.0734367 	600.000000	1.45793e-05	
620.000000	0.0717275 	620.000000	0.0726034 	620.000000	0.0721338 	620.000000	0.0716736 	620.000000	0.0725892 	620.000000	1.4144e-05	
640.000000	0.0709091 	640.000000	0.0718132 	640.000000	0.071358  	640.000000	0.0709001 	640.000000	0.0717994 	640.000000	1.37348e-05	
660.000000	0.0701443 	660.000000	0.0710756 	660.000000	0.0706352 	660.000000	0.0701785 	660.000000	0.0710622 	660.000000	1.33494e-05	
680.000000	0.0694287 	680.000000	0.0703861 	680.000000	0.0699593 	680.000000	0.0695043 	680.000000	0.0703731 	680.000000	1.29858e-05	
700.000000	0.0687583 	700.000000	0.0697407 	700.000000	0.0693271 	700.000000	0.0688734 	700.000000	0.069728  	700.000000	1.26422e-05	
720.000000	0.0681296 	720.000000	0.0691358 	720.000000	0.0687351 	720.000000	0.0682822 	720.000000	0.0691234 	720.000000	1.23169e-05	
740.000000	0.0675393 	740.000000	0.0685682 	740.000000	0.0681835 	740.000000	0.0677331 	740.000000	0.0685561 	740.000000	1.20085e-05	
760.000000	0.0669846 	760.000000	0.068035  	760.000000	0.0676681 	760.000000	0.0672224 	760.000000	0.0680233 	760.000000	1.17157e-05	
780.000000	0.066463  	780.000000	0.0675337 	780.000000	0.0671831 	780.000000	0.0667422 	780.000000	0.0675222 	780.000000	1.14373e-05	
800.000000	0.065972  	800.000000	0.0670619 	800.000000	0.0667286 	800.000000	0.0662901 	800.000000	0.0670507 	800.000000	1.11723e-05	
820.000000	0.0655097 	820.000000	0.0666175 	820.000000	0.0663018 	820.000000	0.0658642 	820.000000	0.0666066 	820.000000	1.09197e-05	
840.000000	0.065074  	840.000000	0.0661986 	840.000000	0.0658995 	840.000000	0.0654625 	840.000000	0.066188  	840.000000	1.06787e-05	
860.000000	0.0646632 	860.000000	0.0658035 	860.000000	0.0655193 	860.000000	0.0650833 	860.000000	0.0657931 	860.000000	1.04484e-05	
880.000000	0.0642758 	880.000000	0.0654306 	880.000000	0.0651599 	880.000000	0.064725  	880.000000	0.0654204 	880.000000	1.02283e-05	
900.000000	0.0639102 	900.000000	0.0650784 	900.000000	0.0648204 	900.000000	0.0643863 	900.000000	0.0650684 	900.000000	1.00175e-05	
920.000000	0.0635652 	920.000000	0.0647457 	920.000000	0.0644995 	920.000000	0.0640658 	920.000000	0.0647359 	920.000000	9.8155e-06	
940.000000	0.0632395 	940.000000	0.0644311 	940.000000	0.0641952 	940.000000	0.0637624 	940.000000	0.0644215 	940.000000	9.62179e-06	
960.000000	0.0629319 	960.000000	0.0641337 	960.000000	0.0639061 	960.000000	0.0634749 	960.000000	0.0641242 	960.000000	9.43584e-06	
980.000000	0.0626415 	980.000000	0.0638523 	980.000000	0.0636308 	980.000000	0.0632023 	980.000000	0.063843  	980.000000	9.25718e-06	
1000.000000	0.0623672 	1000.000000	0.063586  	1000.000000	0.0633692 	1000.000000	0.0629438 	1000.000000	0.063577  	1000.000000	9.0854e-06	
1020.000000	0.0621083 	1020.000000	0.0633341 	1020.000000	0.0631212 	1020.000000	0.0626985 	1020.000000	0.0633251 	1020.000000	8.92009e-06	
1040.000000	0.0618637 	1040.000000	0.0630955 	1040.000000	0.0628864 	1040.000000	0.0624655 	1040.000000	0.0630868 	1040.000000	8.7609e-06	
1060.000000	0.0616329 	1060.000000	0.0628697 	1060.000000	0.0626642 	1060.000000	0.0622442 	1060.000000	0.0628611 	1060.000000	8.60748e-06	
